"id","label","type","x","y"
"michael-oberst","Michael Oberst","person",-60.2247848510742,-37.9371490478516
"julia-lietzmann","Julia Lietzmann","person",-55.0478744506836,-42.8376197814941
"marcus-paul","Marcus Paul","person",-64.0135879516602,-40.8866081237793
"katja-zimmermann","Katja Zimmermann","person",-64.3600082397461,-43.7175445556641
"tarek-massalme","Tarek Massalme","person",-59.1660079956055,-48.0974082946777
"silke-gebel","Silke Gebel","person",-66.8428649902344,-36.6838645935059
"stefanie-remlinger","Stefanie Remlinger","person",-59.9758796691895,-46.5044631958008
"hanna-steinmueller","Hanna Steinmüller","person",-63.1552391052246,-44.6308631896973
"susanna-kahlefeld","Susanna Kahlefeld","person",-75.1202087402344,-31.1850261688232
"daniel-eliasson","Daniel Eliasson","person",-62.1266593933105,-32.260913848877
"beate-sattler-ashoff","Beate Sattler-Ashoff","person",-64.8510360717773,-37.2631721496582
"rita-keil","Rita Keil","person",-67.9541549682617,-26.213809967041
"bahar-haghanipour","Bahar Haghanipour","person",-73.2536773681641,-29.5600395202637
"klara-schedlich","Klara Schedlich","person",-71.8060607910156,-31.0036354064941
"catrin-wahlen","Catrin Wahlen","person",-74.3140029907227,-33.1346855163574
"louis-krueger","Louis Krüger","person",-74.4507675170898,-28.2840709686279
"hans-joachim-stricker","Hans-Joachim Stricker","person",-70.5911178588867,-50.9234619140625
"saro-gorgis","Saro Gorgis","person",-69.3119659423828,-49.2118721008301
"martin-reents","Martin Reents","person",-79.2921829223633,-31.249547958374
"alexander-kraess","Alexander Kräß","person",-64.6194458007812,-39.9749565124512
"bernd-steinhoff","Bernd Steinhoff","person",-63.1030464172363,-43.4404182434082
"ute-stumm","Ute Stumm","person",-66.9137878417969,-46.1836204528809
"marianne-wagner","Marianne Wagner","person",-61.2054786682129,-51.5733947753906
"ulrike-kipf","Ulrike Kipf","person",-64.9637298583984,-37.3148078918457
"willi-junga","Willi Junga","person",-71.0702590942383,-29.1374111175537
"brigitte-sakrzewski","Brigitte Sakrzewski","person",-72.969123840332,-29.3773937225342
"jonas-graeber","Jonas Graeber","person",-70.2583999633789,-28.1312427520752
"jonathan-philip-aus","Jonathan Philip Aus","person",-72.3439254760742,-32.1726951599121
"elisabeth-giesemann","Elisabeth Giesemann","person",-73.3787078857422,-31.9454727172852
"sonja-heinzen","Sonja Heinzen","person",-71.8059692382812,-32.6988716125488
"johannes-mihram","Johannes Mihram","person",-75.2708053588867,-29.7205467224121
"markus-schopp","Markus Schopp","person",-73.4559631347656,-29.6861476898193
"bogusz-schmidt","Bogusz Schmidt","person",-68.9118499755859,-33.3278427124023
"dennis-mateskovic","Dennis Mateskovic","person",-74.6204986572266,-28.8104457855225
"mika-nyke-lou-asshauer","Mika Nyke Lou Aßhauer","person",-70.4570388793945,-29.6144905090332
"susanne-rudeck","Susanne Rudeck","person",-76.9272232055664,-29.8983135223389
"juliane-roell","Juliane Röll","person",-73.1088485717773,-27.415454864502
"jennifer-bode","Jennifer Bode","person",-72.9812698364258,-30.1688804626465
"melanie-rummler","Melanie Rummler","person",-74.6675567626953,-31.0086193084717
"lela-sisauri","Lela Sisauri","person",-70.8761215209961,-32.2632064819336
"birgit-vasiliades","Birgit Vasiliades","person",-69.2144775390625,-30.6979236602783
"mascha-brammer","Mascha Brammer","person",-72.0254287719727,-31.1641159057617
"yorick-stoeve","Yorick Stöve","person",-72.2588729858398,-30.1065635681152
"peter-windsheimer","Peter Windsheimer","person",-74.0335540771484,-31.6037712097168
"veronika-graewe","Veronika Gräwe","person",-70.7743225097656,-34.2902717590332
"ertan-oeztuerk","Ertan Öztürk","person",-69.7291870117188,-36.5132369995117
"jan-louis-wiedmann","Jan-Louis Wiedmann","person",-74.1364898681641,-27.4335556030273
"marit-schatzmann","Marit Schatzmann","person",-73.9228973388672,-27.4998512268066
"yannick-lehmann","Yannick Lehmann","person",-69.4259338378906,-31.9900970458984
"meret-grabenhorst","Meret Grabenhorst","person",-74.0113906860352,-24.8535060882568
"kuebra-beydas","Kübra Beydas","person",-73.6670913696289,-26.2315616607666
"marie-lena-nelle","Marie-Lena Nelle","person",-74.488395690918,-30.3953990936279
"jenny-laube","Jenny Laube","person",-78.7148666381836,-33.5021286010742
"merieme-benali-jockers","Merieme Benali-Jockers","person",-72.1350860595703,-32.9874267578125
"daniela-ehlers","Daniela Ehlers","person",-68.9546813964844,-31.968111038208
"hila-mayfrank","Hila Mayfrank","person",-73.3983840942383,-32.2905464172363
"pablo-alfonso-johannes-klein-araya","Pablo Alfonso Johannes Klein Araya","person",-72.9442138671875,-31.0798664093018
"mohammad-samim-mohammad-akbar","Mohammad Samim Mohammad Akbar","person",-72.7165832519531,-29.1112365722656
"johannes-feldker","Johannes Feldker","person",-72.4901809692383,-32.4582366943359
"marie-nerreter","Marie Nerreter","person",-71.3742065429688,-28.7128410339355
"harald-loehlein","Harald Löhlein","person",-73.8248138427734,-31.9911289215088
"jan-moebius","Jan Möbius","person",-70.6072998046875,-32.604118347168
"ronith-schalast","Ronith Schalast","person",-71.6380004882812,-32.1971626281738
"carola-scheibe-koester","Carola Scheibe-Köster","person",-74.8815841674805,-31.961462020874
"michael-bimmler","Michael Bimmler","person",-71.1886825561523,-32.7306785583496
"monika-herrmann","Monika Herrmann","person",-73.8765869140625,-29.7654552459717
"felicitas-maltry","Felicitas Maltry","person",-74.7589797973633,-33.5126266479492
"birgit-gust","Birgit Gust","person",-73.2588958740234,-30.4575214385986
"anne-speck","Anne Speck","person",-71.6866226196289,-31.7464542388916
"teresa-kulawik","Teresa Kulawik","person",-70.7498474121094,-28.7242774963379
"aferdita-suka","Aferdita Suka","person",-74.1134262084961,-28.4290924072266
"sebastian-wormsbaecher","Sebastian Wormsbächer","person",-69.4060440063477,-36.8891983032227
"ronald-reimann","Ronald Reimann","person",-74.0416946411133,-27.9531440734863
"thore-hagemann","Thore Hagemann","person",-72.3237686157227,-30.6025867462158
"anastasia-vasiliades","Anastasia Vasiliades","person",-71.9553909301758,-33.9592208862305
"matthias-siebert","Matthias Siebert","person",-71.2839431762695,-29.5846138000488
"birger-doelling","Birger Dölling","person",-72.7501602172852,-31.2118301391602
"ute-benzerari","Ute Benzerari","person",-77.4711074829102,-30.4425258636475
"heike-ekea-gleibs","Heike Ekea Gleibs","person",-75.0541915893555,-29.382640838623
"chantal-muenster","Chantal Münster","person",-71.0654678344727,-30.5861568450928
"magdalena-michalka","Magdalena Michalka","person",-72.6954345703125,-32.0501594543457
"betuel-bayrak","Betül Bayrak","person",-71.6402969360352,-30.0382881164551
"susanne-olschewski","Susanne Olschewski","person",-71.7745513916016,-29.0915203094482
"mirjam-michel","Mirjam Michel","person",-71.0057525634766,-30.2814044952393
"tabea-schoch","Tabea Schoch","person",-73.1129531860352,-30.833475112915
"frauke-prasser","Frauke Prasser","person",-70.6350860595703,-30.4336967468262
"helen-schmidt","Helen Schmidt","person",-72.4902877807617,-29.5481719970703
"hannah-wettig","Hannah Wettig","person",-61.7903747558594,-42.2550582885742
"walter-otte","Walter Otte","person",-56.0129737854004,-46.9887046813965
"mathias-kraatz","Mathias Kraatz","person",-60.2535705566406,-41.2212409973145
"manfred-herrmann","Manfred Herrmann","person",-59.2644157409668,-42.4616203308105
"susanne-zissel","Susanne Zissel","person",-59.8573989868164,-48.5146293640137
"andré-meral","André Meral","person",-60.0288200378418,-45.0895385742188
"dietmar-huesemann-menge","Dietmar Hüsemann-Menge","person",-56.9765548706055,-42.9148254394531
"lisa-depenbrock","Lisa Depenbrock","person",-62.3041458129883,-42.1670570373535
"peter-schrage-aden","Peter Schrage-Aden","person",-70.3779754638672,-35.6697006225586
"dario-planert","Dario Planert","person",-64.5226745605469,-41.4517593383789
"christian-hawel","Christian Hawel","person",-58.5972557067871,-40.0480651855469
"david-braun","David Braun","person",-58.0226974487305,-42.7875671386719
"christopher-philipp","Christopher Philipp","person",-57.2959861755371,-44.8916702270508
"uwe-ney-rancea","Uwe Ney-Rancea","person",-60.6860046386719,-41.2023162841797
"kerstin-mueller","Kerstin Müller","person",-62.8730354309082,-42.0992279052734
"frank-schubert","Frank Schubert","person",-68.4389877319336,-37.2441062927246
"katharina-koufen","Katharina Koufen","person",-61.6383247375488,-42.574161529541
"sergey-lagodinsky","Sergey Lagodinsky","person",-59.879508972168,-37.1763877868652
"inez-mischitz","Inez Mischitz","person",-59.2414054870605,-46.1860237121582
"carola-ehrlich-cypra","Carola Ehrlich-Cypra","person",-65.5857849121094,-40.9247245788574
"katrin-schaar","Katrin Schaar","person",-58.2912712097168,-41.7020568847656
"ute-reitz","Ute Reitz","person",-63.0031585693359,-40.9596481323242
"lillemor-mallau","Lillemor Mallau","person",-64.1505661010742,-38.126293182373
"uwe-lehmann","Uwe Lehmann","person",-62.1123275756836,-43.2383728027344
"tilo-fuchs","Tilo Fuchs","person",-59.6787147521973,-45.3764495849609
"stefan-gelbhaar","Stefan Gelbhaar","person",-67.1075820922852,-36.3577117919922
"tilo-paetzolt","Tilo Pätzolt","person",-65.4399032592773,-39.2671318054199
"christa-markl-vieto-estrada","Christa Markl-Vieto Estrada","person",-62.3143005371094,-41.6314239501953
"uwe-koehne","Uwe Köhne","person",-59.4673118591309,-41.9381332397461
"leif-roman-sporleder","Leif-Roman Sporleder","person",-56.6004791259766,-42.6382026672363
"verena-sich","Verena Sich","person",-60.2460670471191,-43.5589942932129
"alexander-manolopoulos","Alexander Manolopoulos","person",-61.2667198181152,-46.1430015563965
"christof-rambke","Christof Rambke","person",-72.0826263427734,-35.803150177002
"christian-sandau","Christian Sandau","person",-58.2346076965332,-42.5504035949707
"herbert-nebel","Herbert Nebel","person",-66.3864059448242,-37.4240112304688
"dustin-eikmeier","Dustin Eikmeier","person",-69.3174667358398,-34.6803436279297
"sarah-gengnagel","Sarah Gengnagel","person",-78.3402709960938,-29.513801574707
"grit-menzzer","Grit Menzzer","person",-66.6548461914062,-34.9822387695312
"gollaleh-ahmadi","Gollaleh Ahmadi","person",-59.8563995361328,-42.5613594055176
"jonah-hacker","Jonah Hacker","person",-55.5860710144043,-47.3958168029785
"christopher-schriner","Christopher Schriner","person",-62.1912956237793,-42.4362030029297
"michael-bloecher","Michael Blöcher","person",-58.9911346435547,-44.5538215637207
"lara-liese","Lara Liese","person",-57.7151947021484,-44.0303840637207
"kevin-paczkowski","Kevin Paczkowski","person",-60.7945251464844,-48.8959121704102
"linus-siebert","Linus Siebert","person",-58.260311126709,-44.7157859802246
"arif-koray-oezbagci","Arif-Koray Özbagci","person",-62.8512001037598,-40.4209251403809
"daniel-mieves","Daniel Mieves","person",-65.8675003051758,-41.5970840454102
"elisabeth-jenschke","Elisabeth Jenschke","person",-58.1855545043945,-43.5571479797363
"susanne-sachtleber","Susanne Sachtleber","person",-64.4772872924805,-40.0766334533691
"kurt-hildebrand","Kurt Hildebrand","person",-62.2057418823242,-40.8622741699219
"yasemin-derviscemallioglu","Yasemin Derviscemallioglu","person",-58.5435523986816,-44.6267280578613
"paul-benter","Paul Benter","person",-67.2690963745117,-44.2143898010254
"maria-faerber","Maria Faerber","person",-58.1718063354492,-44.3991546630859
"tanja-prinz","Tanja Prinz","person",-60.8943290710449,-42.3885498046875
"nicolas-voelcker-ortega","Nicolas Völcker Ortega","person",-58.6327705383301,-43.5029106140137
"katja-ulbert","Katja Ulbert","person",-59.8418464660645,-43.8676872253418
"jens-peter-mueller","Jens-Peter Müller","person",-59.5103874206543,-43.0683631896973
"ole-jacobs","Ole Jacobs","person",-57.1328620910645,-44.3971214294434
"armin-afsharnejat","Armin Afsharnejat","person",-58.7743988037109,-43.9477462768555
"andrea-nakoinz","Andrea Nakoinz","person",-64.3229751586914,-37.7997627258301
"alexandra-bendzko","Alexandra Bendzko","person",-61.1683959960938,-41.4368667602539
"felix-leander-droop","Felix Leander Droop","person",-60.7728157043457,-42.8641166687012
"katharina-hild","Katharina Hild","person",-59.462646484375,-43.3824615478516
"robert-liestmann","Robert Liestmann","person",-61.1403045654297,-41.081127166748
"holger-michel","Holger Michel","person",-59.6821250915527,-41.5165252685547
"peter-schaar","Peter Schaar","person",-61.5599098205566,-41.1588973999023
"heiko-a.-manz","Heiko A. Manz","person",-67.2647476196289,-37.7627296447754
"tobias-marktscheffel","Tobias Marktscheffel","person",-59.4739570617676,-44.0884399414062
"lisa-meltendorf","Lisa Meltendorf","person",-58.3078689575195,-45.6661071777344
"manuel-honisch","Manuel Honisch","person",-73.7952575683594,-33.0304145812988
"vito-dabisch","Vito Dabisch","person",-72.7500915527344,-29.8521881103516
"meike-paula-berg","Meike Paula Berg","person",-74.0988616943359,-31.192590713501
"britta-eiben-zach","Britta Eiben-Zach","person",-66.0452728271484,-37.5818862915039
"lea-rajewski","Lea Rajewski","person",-73.9746627807617,-33.0492858886719
"jens-weinandt","Jens Weinandt","person",-74.8199691772461,-33.0805740356445
"rebekka-dreher","Rebekka Dreher","person",-69.1652679443359,-37.100830078125
"annekatrin-schimmelpfennig","Annekatrin Schimmelpfennig","person",-66.9811859130859,-36.9686698913574
"andras-franke","Andras Franke","person",-68.1827239990234,-36.4654731750488
"janine-schott","Janine Schott","person",-72.3510894775391,-32.350643157959
"sabine-ponath","Sabine Ponath","person",-62.0603523254395,-41.1596488952637
"nicolas-scharioth","Nicolas Scharioth","person",-60.2183151245117,-42.3457717895508
"kolja-voehringer","Kolja Vöhringer","person",-61.2639999389648,-41.676929473877
"lydia-krueger","Lydia Krüger","person",-70.902587890625,-30.6678256988525
"timur-ohloff","Timur Ohloff","person",-21.1184062957764,-73.1671905517578
"britta-kistenich","Britta Kistenich","person",-66.28759765625,-40.1514053344727
"silke-lambeck","Silke Lambeck","person",-65.6819534301758,-39.2054901123047
"heike-kaehler","Heike Kähler","person",-61.6759567260742,-45.9766006469727
"dara-kossok-spiess","Dara Kossok-Spieß","person",-64.7076644897461,-43.9715118408203
"sabine-hawlitzki","Sabine Hawlitzki","person",-64.5632858276367,-38.685848236084
"petra-vandrey","Petra Vandrey","person",-62.2159729003906,-42.8048896789551
"christin-chemnitz","Christin Chemnitz","person",-63.2398452758789,-38.592041015625
"doreen-frowitter","Doreen Frowitter","person",-66.2445831298828,-41.7236557006836
"lennart-sydow","Lennart Sydow","person",-58.9596710205078,-46.8721809387207
"ingeborg-hofer","Ingeborg Hofer","person",-63.0016860961914,-39.9423141479492
"tillmann-johannes-bechtold","Tillmann Johannes Bechtold","person",-59.0144577026367,-45.4901885986328
"stephan-von-dassel","Stephan von Dassel","person",-59.1932067871094,-45.8764266967773
"ansgar-roessig","Ansgar Rössig","person",-54.5072898864746,-41.7161178588867
"madlen-ehrlich","Madlen Ehrlich","person",-61.3510856628418,-41.975643157959
"nils-erik-carlhoff","Nils-Erik Carlhoff","person",-55.4149894714355,-48.9903717041016
"cornelia-poczka","Cornelia Poczka","person",-57.8187294006348,-46.1161460876465
"jelisaweta-kamm","Jelisaweta Kamm","person",-68.0580749511719,-34.0266952514648
"thomas-hess","Thomas Hess","person",-76.6305236816406,-32.2715377807617
"janna-vossnacker","Janna Voßnacker","person",-70.8122711181641,-31.3359966278076
"linda-krummenauer","Linda Krummenauer","person",-78.9147262573242,-28.5803604125977
"birgit-janecek","Birgit Janecek","person",-54.9734687805176,-43.6637115478516
"matthias-oomen","Matthias Oomen","person",-61.0128555297852,-42.1563529968262
"esther-kern","Esther Kern","person",-60.0606422424316,-41.2407646179199
"gerhard-timm","Gerhard Timm","person",-67.7583694458008,-37.0982856750488
"bernd-langhammer","Bernd Langhammer","person",-65.4918441772461,-36.4180221557617
"jan-barth","Jan Barth","person",-68.3378601074219,-34.6686210632324
"jana-gerlach","Jana Gerlach","person",-69.1155700683594,-36.9323081970215
"georg-atta-mensah","Georg Atta Mensah","person",-69.135124206543,-35.6668357849121
"jonas-prade","Jonas Prade","person",-63.7912826538086,-39.5943336486816
"christiane-heider","Christiane Heider","person",-67.238525390625,-32.0760192871094
"elke-kluender","Elke Klünder","person",-69.4558563232422,-32.6259002685547
"patrick-koenig","Patrick König","person",-67.2226333618164,-35.7255592346191
"ina-schmiedeberg","Ina Schmiedeberg","person",-69.2615585327148,-32.4580955505371
"beate-bruker","Beate Bruker","person",-73.7069396972656,-32.5432090759277
"werner-heck","Werner Heck","person",-76.281494140625,-27.5447673797607
"sven-drebes","Sven Drebes","person",-68.5693969726562,-34.0312957763672
"philipp-ahrens","Philipp Ahrens","person",-73.2633666992188,-31.7580413818359
"irmgard-spoerndle","Irmgard Spörndle","person",-73.251220703125,-31.501636505127
"ludwin-feiten","Ludwin Feiten","person",-72.1534805297852,-38.6957893371582
"juergen-dietrich","Jürgen Dietrich","person",-72.0102081298828,-28.8654327392578
"tuba-bozkurt","Tuba Bozkurt","person",-69.0274810791016,-35.3015975952148
"ario-ebrahimpour-mirzaie","Ario Ebrahimpour Mirzaie","person",-74.4993667602539,-32.8534812927246
"sina-brabetz","Sina Brabetz","person",-67.4987716674805,-36.0914649963379
"milan-weyrauch","Milan Weyrauch","person",-68.1720199584961,-37.1246376037598
"lucie-schroeder","Lucie Schröder","person",-67.0360565185547,-35.0811309814453
"jacqueline-lori-fingerle","Jacqueline Lori Fingerle","person",-65.8087768554688,-39.7629585266113
"annemarie-gorissen","Annemarie Gorißen","person",-69.123893737793,-37.4156112670898
"maja-louise-schuleit","Maja-Louise Schuleit","person",-66.5003509521484,-39.3367500305176
"cornelia-apel","Cornelia Apel","person",-68.2842483520508,-36.9736022949219
"oliver-juetting","Oliver Jütting","person",-66.0770111083984,-37.9173202514648
"tim-kurockin","Tim Kurockin","person",-63.9748611450195,-38.3992729187012
"antonia-schwarz","Antonia Schwarz","person",-67.3867034912109,-37.4352645874023
"torben-woeckner","Torben Wöckner","person",-61.8887710571289,-39.8986053466797
"guelay-sistu","Gülay Sistu","person",-71.6980514526367,-37.1693344116211
"jacob-zellmer","Jacob Zellmer","person",-70.771240234375,-31.2433090209961
"claudia-leistner","Claudia Leistner","person",-72.6842575073242,-30.0103759765625
"harald-moritz","Harald Moritz","person",-70.9551544189453,-29.7747440338135
"andrea-gerbode","Andrea Gerbode","person",-70.8027801513672,-30.4132556915283
"catherina-pieroth-manelli","Catherina Pieroth-Manelli","person",-72.5796890258789,-30.8212242126465
"julian-schwarze","Julian Schwarze","person",-72.9732513427734,-27.944803237915
"julia-maria-sonnenburg","Julia Maria Sonnenburg","person",-67.9555206298828,-34.4081153869629
"claudia-jung","Claudia Jung","person",-64.3328170776367,-37.1638412475586
"anja-blau","Anja Blau","person",-62.5702514648438,-40.862606048584
"katrin-bihari-vass","Katrin Bihari Vass","person",-67.7892761230469,-36.0651931762695
"christina-bechinie-von-lazan","Christina Bechinie von Lazan","person",-65.3404693603516,-39.6126174926758
"julia-schneider","Julia Schneider","person",-65.5164794921875,-38.5169258117676
"can-aru","Can Aru","person",-64.9757308959961,-39.2802925109863
"tilly-hensellek","Tilly Hensellek","person",-65.9666366577148,-36.9000625610352
"cordelia-koch","Cordelia Koch","person",-63.9075508117676,-40.5204048156738
"lisa-paus","Lisa Paus","person",-70.8730697631836,-31.9555149078369
"bianca-denfeld","Bianca Denfeld","person",-65.1471786499023,-37.9020805358887
"kristin-husen","Kristin Husen","person",-62.1152381896973,-36.8566436767578
"yannic-leschke","Yannic Leschke","person",-60.1560211181641,-41.4774971008301
"maj-britt-jungjohann","Maj-Britt Jungjohann","person",-64.5461654663086,-39.6620864868164
"manuela-neubert","Manuela Neubert","person",-64.6199417114258,-40.7237358093262
"andrea-baewert","Andrea Baewert","person",-67.2623519897461,-34.857349395752
"jordi-muehle","Jordi Mühle","person",-63.4218673706055,-40.9472770690918
"maren-bergschneider","Maren Bergschneider","person",-59.0589332580566,-36.0109825134277
"liliana-marie-dornheckter","Liliana Marie Dornheckter","person",-62.9920806884766,-41.111442565918
"clemens-justus-joshua-sachs","Clemens Justus Joshua Sachs","person",-65.9350738525391,-42.4986000061035
"henning-van-ackeren","Henning van Ackeren","person",-62.1301231384277,-40.5851020812988
"irmgard-franke-dressler","Irmgard Franke-Dressler","person",-63.3349075317383,-39.4006080627441
"suncica-klaas","Suncica Klaas","person",-67.2952346801758,-42.0826950073242
"christian-holtorf","Christian Holtorf","person",-70.4728240966797,-31.4103965759277
"christian-huber","Christian Huber","person",-73.8517761230469,-32.8829498291016
"michael-winkelmann","Michael Winkelmann","person",-70.5017623901367,-39.1661415100098
"lennart-rothe","Lennart Rothe","person",-74.1355819702148,-31.5165596008301
"sebastian-kurt","Sebastian Kurt","person",-73.4806137084961,-28.8276596069336
"david-przewozny","David Przewozny","person",-70.6593399047852,-30.8586616516113
"tobias-balke","Tobias Balke","person",-67.2133331298828,-32.7332992553711
"evan-vosberg","Evan Vosberg","person",-72.6432418823242,-32.1334762573242
"paul-schuster","Paul Schuster","person",-70.2748260498047,-34.268367767334
"sebastian-nisi","Sebastian Nisi","person",-71.2873077392578,-32.2592391967773
"martin-pogatzki","Martin Pogatzki","person",-70.7331771850586,-33.6731376647949
"annabelle-wolfsturm","Annabelle Wolfsturm","person",-70.2844772338867,-34.6624717712402
"annika-gerold","Annika Gerold","person",-73.4421844482422,-30.264820098877
"thomas-egenberger-ma","Thomas Egenberger MA","person",-75.3784790039062,-34.8637008666992
"sandra-polsfuhs","Sandra Polsfuhs","person",-67.567512512207,-38.0656204223633
"lisa-lotta-koehler","Lisa Lotta Köhler","person",-72.5804824829102,-33.2119522094727
"johannes-lechner","Johannes Lechner","person",-70.6580123901367,-33.0382614135742
"annkatrin-esser","Annkatrin Esser","person",-77.2491912841797,-28.5172214508057
"falco-strasser","Falco Strasser","person",-72.7653656005859,-30.6003532409668
"sophie-berndt","Sophie Berndt","person",-73.754638671875,-31.1085758209229
"thies-sorgenfrei","Thies Sorgenfrei","person",-68.8381652832031,-31.217357635498
"anna-stahl-czechowska","Anna Stahl-Czechowska","person",-75.6184387207031,-36.4720993041992
"rolf-syben","Rolf Syben","person",-64.0607757568359,-37.6925964355469
"regina-w.-câmara","Regina W. Câmara","person",-69.0020065307617,-35.226203918457
"manuel-schreibauer","Manuel Schreibauer","person",-62.8642959594727,-39.0191078186035
"anna-von-polheim","Anna von Polheim","person",-65.5828704833984,-35.7088966369629
"stefanie-lucht","Stefanie Lucht","person",-65.0449523925781,-41.5648651123047
"stephan-keichel","Stephan Keichel","person",-65.6610717773438,-44.8262405395508
"konrad-hickel","Konrad Hickel","person",-62.896297454834,-42.8667221069336
"andreas-benens","Andreas Benens","person",-64.7097930908203,-40.4808044433594
"andreas-edel","Andreas Edel","person",-63.3163719177246,-39.5607070922852
"brigitte-kallmann","Brigitte Kallmann","person",-72.5099868774414,-26.2550888061523
"simona-bianco","Simona Bianco","person",-69.4285278320312,-34.1919288635254
"andreas-rietz","Andreas Rietz","person",-70.317985534668,-33.3786430358887
"elina-schumacher","Elina Schumacher","person",-73.9247817993164,-28.7233600616455
"neele-sofie-kuhn","Neele-Sofie Kuhn","person",-70.0531845092773,-29.2207336425781
"leonardo-igracki","Leonardo Igracki","person",-70.4547958374023,-28.3676605224609
"philipp-schuetz","Philipp Schütz","person",-70.0151977539062,-31.3250312805176
"laura-paulke","Laura Paulke","person",-69.3567276000977,-27.3576354980469
"samantha-fischer","Samantha Fischer","person",-70.2917633056641,-31.2835235595703
"gaya-palmér","Gaya Palmér","person",-72.7071304321289,-27.3493041992188
"friedel-buehler","Friedel Bühler","person",-69.5917510986328,-28.0717945098877
"guenes-juelide-keskin","Günes Jülide Keskin","person",-70.0159301757812,-27.7697772979736
"leander-wendt","Leander Wendt","person",-69.80029296875,-30.7507648468018
"niclas-christ","Niclas Christ","person",-73.8689270019531,-31.563304901123
"sebastian-frevel","Sebastian Frevel","person",-59.4684753417969,-40.1633720397949
"simon-richter","Simon Richter","person",-58.3354949951172,-40.3202362060547
"reemt-heuke","Reemt Heuke","person",-58.539421081543,-39.5329093933105
"till-koetter","Till Kötter","person",-51.7432327270508,-45.8702659606934
"luisa-stimpel","Luisa Stimpel","person",-73.6888732910156,-28.873514175415
"christoph-lorenz","Christoph Lorenz","person",-72.1933517456055,-30.3199481964111
"pascal-striebel","Pascal Striebel","person",-76.7775955200195,-28.7376823425293
"bodo-tasche","Bodo Tasche","person",-78.2846832275391,-32.9966011047363
"martin-ruemelin","Martin Rümelin","person",-70.2287902832031,-37.4678230285645
"peter-michael-rulff","Peter Michael Rulff","person",-64.7610473632812,-40.1858444213867
"janne-schoenerstedt","Janne Schönerstedt","person",-64.5761489868164,-41.6699562072754
"annalena-pott","Annalena Pott","person",-60.9555816650391,-41.6508255004883
"anna-melnik","Anna Melnik","person",-63.4879722595215,-41.9307556152344
"katrin-volkmann","Katrin Volkmann","person",-69.7682952880859,-35.6309585571289
"marie-charlotte-bierganz","Marie Charlotte Bierganz","person",-61.4340438842773,-42.2364845275879
"joerg-staudemeyer","Jörg Staudemeyer","person",-63.7210731506348,-41.8826293945312
"leander-hirschsteiner","Leander Hirschsteiner","person",-58.5735664367676,-42.5189437866211
"alexander-kaas-elias","Alexander Kaas Elias","person",-63.5657730102539,-41.2036170959473
"lisa-wolfram","Lisa Wolfram","person",-62.9332122802734,-37.8110466003418
"thomas-hartmann","Thomas Hartmann","person",-59.9752655029297,-39.4653930664062
"jana-braun","Jana Braun","person",-61.2142944335938,-40.7676582336426
"thorsten-freers","Thorsten Freers","person",-59.4822463989258,-38.5310821533203
"andreas-otto","Andreas Otto","person",-59.2264518737793,-37.2815971374512
"marianne-wulff","Marianne Wulff","person",-63.8128929138184,-41.0624694824219
"jenny-lenz","Jenny Lenz","person",-65.2063369750977,-38.9806594848633
"sybille-volkholz","Sybille Volkholz","person",-58.9678726196289,-42.2044486999512
"philipp-freisleben","Philipp Freisleben","person",-56.8390235900879,-44.1145362854004
"svenja-borgschulte","Svenja Borgschulte","person",-77.4399948120117,-28.0554161071777
"nicol-schmidt","Nicol Schmidt","person",-75.3951644897461,-27.9961357116699
"brigitte-schulte","Brigitte Schulte","person",-62.8678550720215,-30.7417030334473
"meike-von-appen","Meike von Appen","person",-73.6706771850586,-30.5459632873535
"wilfried-stotzka","Wilfried Stotzka","person",-65.5188598632812,-34.3058471679688
"lea-rajewski-lehmann","Lea Rajewski-Lehmann","person",-68.9406661987305,-33.6814002990723
"teresa-reichelt","Teresa Reichelt","person",-73.5372314453125,-28.0693988800049
"kristin-kosche","Kristin Kosche","person",-73.8394165039062,-32.3190116882324
"jutta-schmidt-stanojevic","Jutta Schmidt-Stanojevic","person",-73.1109848022461,-31.4857711791992
"jan-stiermann","Jan Stiermann","person",-72.5198211669922,-33.0888366699219
"monika-aurich","Monika Aurich","person",-67.0379867553711,-40.6276397705078
"paul-meyer-dunker","Paul Meyer-Dunker","person",-71.4805526733398,-31.3401832580566
"rhea-niggemann","Rhea Niggemann","person",-74.7433166503906,-30.7122554779053
"robin-voelker","Robin Völker","person",-74.0165634155273,-29.6682682037354
"klara-ruhl","Klara Ruhl","person",-71.7162017822266,-30.7295036315918
"olga-koterewa","Olga Koterewa","person",-74.2814407348633,-29.3252372741699
"stefan-ziller","Stefan Ziller","person",-75.3409042358398,-29.253870010376
"corinna-balkow","Corinna Balkow","person",-70.20166015625,-27.9703903198242
"linda-guzzetti","Linda Guzzetti","person",-71.6331176757812,-31.9395351409912
"charlotte-steinmetz","Charlotte Steinmetz","person",-73.0328979492188,-31.7102890014648
"sandra-lehmann","Sandra Lehmann","person",-75.4314270019531,-30.1840591430664
"anne-albers","Anne Albers","person",-75.6466445922852,-30.4104385375977
"christian-roux","Christian Roux","person",-71.2693176269531,-34.5173988342285
"hans-christian-hoepcke","Hans-Christian Höpcke","person",-71.6565780639648,-32.4102592468262
"almut-neumann","Almut Neumann","person",-78.189811706543,-35.9317207336426
"christina-markfort","Christina Markfort","person",-72.8615112304688,-30.0024490356445
